2049,sum_top_down,sum_bottom_up,count_top_down,count_bottom_up,diff,_count,over_median,winner
this located,0.475698867064,0.524301132936,0.5,0.5,-0.05,2,False,bottom_up
this machine,0.482816477667,0.517183522333,0.5,0.5,-0.03,2,False,bottom_up
this man,0.506625871535,0.493374128465,0.5,0.5,0.01,19,True,top_down
this meal,0.483138262772,0.516861737228,0.5,0.5,-0.03,2,False,bottom_up
"this might,",0.477411917285,0.522588082715,0.5,0.5,-0.05,1,False,bottom_up
this person,0.527996796846,0.472003203154,0.5,0.5,0.06,2,False,top_down
this photo,0.491579928834,0.508420071166,0.5,0.5,-0.02,8,True,bottom_up
this picture,0.496828893785,0.503171106215,0.5,0.5,-0.01,3,True,bottom_up
this pizza,0.473267520281,0.526732479719,0.5,0.5,-0.05,2,False,bottom_up
this screen,0.554479917611,0.445520082389,0.5,0.5,0.11,1,False,top_down
this space,0.502289586959,0.497710413041,0.5,0.5,0.0,2,False,top_down
this sport,0.471800763694,0.528199236306,0.5,0.5,-0.06,2,False,bottom_up
this stadium,0.483407079646,0.516592920354,0.5,0.5,-0.03,1,False,bottom_up
this stop,0.477554604324,0.522445395676,0.5,0.5,-0.04,2,False,bottom_up
this teddy,0.476511575635,0.523488424365,0.5,0.5,-0.05,2,False,bottom_up
this the,0.502375904671,0.497624095329,0.5,0.5,0.0,1,False,top_down
this toy,0.509593398946,0.490406601054,0.5,0.5,0.02,2,False,top_down
this train,0.490408428829,0.509591571171,0.5,0.5,-0.02,2,False,bottom_up
this tree,0.454666303088,0.545333696912,0.5,0.5,-0.09,2,False,bottom_up
this tunnel,0.46687451286,0.53312548714,0.5,0.5,-0.07,1,False,bottom_up
this type,0.505068365274,0.494931634726,0.5,0.5,0.01,6,True,top_down
those are,0.468531223747,0.531468776253,0.5,0.5,-0.06,2,False,bottom_up
three athletes,0.506691312384,0.493308687616,0.5,0.5,0.01,2,False,top_down
three beds,0.492744063325,0.507255936675,0.5,0.5,-0.01,2,False,bottom_up
three bikes,0.480870010639,0.519129989361,0.5,0.5,-0.04,2,False,bottom_up
three colors,0.493186113598,0.506813886402,0.5,0.5,-0.01,1,False,bottom_up
three different,0.497194648252,0.502805351748,0.5,0.5,-0.01,2,False,bottom_up
three people,0.503491106865,0.496508893135,0.5,0.5,0.01,2,False,top_down
three rocks,0.503714841677,0.496285158323,0.5,0.5,0.01,2,False,top_down
through what,0.440630534892,0.559369465108,0.5,0.5,-0.12,2,False,bottom_up
throwing the,0.500390714778,0.499609285222,0.5,0.5,0.0,2,False,top_down
to eat,0.5,0.5,0.5,0.5,-0.0,2,False,bottom_up
to get,0.481187052638,0.518812947362,0.5,0.5,-0.04,2,False,bottom_up
to leave,0.481773399015,0.518226600985,0.5,0.5,-0.04,2,False,bottom_up
to light,0.511948529412,0.488051470588,0.5,0.5,0.02,1,False,top_down
to the,0.499167095368,0.500832904632,0.5,0.5,-0.0,6,True,bottom_up
to what,0.506294584261,0.493705415739,0.5,0.5,0.01,11,True,top_down
to which,0.521023449518,0.478976550482,0.5,0.5,0.04,13,True,top_down
to whom,0.515786406738,0.484213593262,0.5,0.5,0.03,8,True,top_down
too many,0.475566373338,0.524433626662,0.5,0.5,-0.05,1,False,bottom_up
total how,0.47983932866,0.52016067134,0.5,0.5,-0.04,6,True,bottom_up
toward which,0.493209815709,0.506790184291,0.5,0.5,-0.01,4,True,bottom_up
"traditionally, does",0.482634402287,0.517365597713,0.5,0.5,-0.03,2,False,bottom_up
"traditionally, is",0.478278522127,0.521721477873,0.5,0.5,-0.04,2,False,bottom_up
"traditionally, people",0.500613948919,0.499386051081,0.5,0.5,0.0,2,False,top_down
translate all,0.482558970693,0.517441029307,0.5,0.5,-0.03,1,False,bottom_up
true or,0.497545255074,0.502454744926,0.5,0.5,-0.0,4,True,bottom_up
two hand,0.525354376735,0.474645623265,0.5,0.5,0.05,2,False,top_down
two people,0.503992844822,0.496007155178,0.5,0.5,0.01,2,False,top_down
two stalks,0.491292392301,0.508707607699,0.5,0.5,-0.02,1,False,bottom_up
two women,0.5192092257,0.4807907743,0.5,0.5,0.04,1,False,top_down
two. three,0.485648780918,0.514351219082,0.5,0.5,-0.03,2,False,bottom_up
type of,0.549096506982,0.450903493018,0.5,0.5,0.1,2,False,top_down
under an,0.502519513882,0.497480486118,0.5,0.5,0.01,1,False,top_down
under different,0.490636287858,0.509363712142,0.5,0.5,-0.02,2,False,bottom_up
under the,0.510395968617,0.489604031383,0.5,0.5,0.02,4,True,top_down
under what,0.401076324497,0.598923675503,0.5,0.5,-0.2,2,False,bottom_up
under which,0.524881441669,0.475118558331,0.5,0.5,0.05,1,False,top_down
unhappy little,0.510167649798,0.489832350202,0.5,0.5,0.02,1,False,top_down
up or,0.520773769694,0.479226230306,0.5,0.5,0.04,2,False,top_down
uphill or,0.511897135536,0.488102864464,0.5,0.5,0.02,1,False,top_down
upon how,0.489015904573,0.510984095427,0.5,0.5,-0.02,2,False,bottom_up
upon what,0.48687195103,0.51312804897,0.5,0.5,-0.03,4,True,bottom_up
upside on,0.538391486483,0.461608513517,0.5,0.5,0.08,2,False,top_down
urban or,0.493089907051,0.506910092949,0.5,0.5,-0.01,9,True,bottom_up
using a,0.487279441937,0.512720558063,0.5,0.5,-0.03,4,True,bottom_up
using clues,0.463622974963,0.536377025037,0.5,0.5,-0.07,2,False,bottom_up
using four,0.48641664458,0.51358335542,0.5,0.5,-0.03,1,False,bottom_up
using your,0.486423191341,0.513576808659,0.5,0.5,-0.03,2,False,bottom_up
veterans of,0.458410351201,0.541589648799,0.5,0.5,-0.08,1,False,bottom_up
viewing this,0.479913806372,0.520086193628,0.5,0.5,-0.04,2,False,bottom_up
walk or,0.476606448662,0.523393551338,0.5,0.5,-0.05,2,False,bottom_up
was,0.493714801035,0.506285198965,0.5,0.5,-0.01,2369,True,bottom_up
weight of,0.494889236477,0.505110763523,0.5,0.5,-0.01,2,False,bottom_up
were all,0.520930931683,0.479069068317,0.5,0.5,0.04,3,True,top_down
were any,0.512013972197,0.487986027803,0.5,0.5,0.02,4,True,top_down
were both,0.494013881732,0.505986118268,0.5,0.5,-0.01,2,False,bottom_up
were different,0.489787713091,0.510212286909,0.5,0.5,-0.02,2,False,bottom_up
were people,0.484832734833,0.515167265167,0.5,0.5,-0.03,3,True,bottom_up
were teddy,0.47857368255,0.52142631745,0.5,0.5,-0.04,1,False,bottom_up
were the,0.493740299374,0.506259700626,0.5,0.5,-0.01,33,True,bottom_up
were there,0.497119122547,0.502880877453,0.5,0.5,-0.01,6,True,bottom_up
were these,0.497859455347,0.502140544653,0.5,0.5,-0.0,51,True,bottom_up
were this,0.515323680281,0.484676319719,0.5,0.5,0.03,2,False,top_down
were tickets,0.502827956369,0.497172043631,0.5,0.5,0.01,2,False,top_down
were you,0.480882214333,0.519117785667,0.5,0.5,-0.04,2,False,bottom_up
what,0.492235041927,0.507764958073,0.5,0.5,-0.02,50271,True,bottom_up
what animal is,0.481632844839,0.518367155161,0.5,0.5,-0.04,2834,True,bottom_up
what are,0.480010255349,0.519989744651,0.5,0.5,-0.04,1178,True,bottom_up
what are the,0.487594622161,0.512405377839,0.5,0.5,-0.02,14222,True,bottom_up
what brand,0.509115553162,0.490884446838,0.5,0.5,0.02,2548,True,top_down
what color,0.491858708362,0.508141291638,0.5,0.5,-0.02,5936,True,bottom_up
what color are the,0.482916507625,0.517083492375,0.5,0.5,-0.03,9605,True,bottom_up
what color is,0.492190978431,0.507809021569,0.5,0.5,-0.02,3950,True,bottom_up
what color is the,0.485358277685,0.514641722315,0.5,0.5,-0.03,42057,True,bottom_up
what does the,0.494820771325,0.505179228675,0.5,0.5,-0.01,6051,True,bottom_up
what is,0.489121176987,0.510878823013,0.5,0.5,-0.02,19752,True,bottom_up
what is in the,0.481378106641,0.518621893359,0.5,0.5,-0.04,5738,True,bottom_up
what is on the,0.493519130065,0.506480869935,0.5,0.5,-0.01,6466,True,bottom_up
what is the,0.491688939216,0.508311060784,0.5,0.5,-0.02,35679,True,bottom_up
what is the color of the,0.483242259896,0.516757740104,0.5,0.5,-0.03,2580,True,bottom_up
what is the man,0.513314163167,0.486685836833,0.5,0.5,0.03,8064,True,top_down
what is the name,0.502758717977,0.497241282023,0.5,0.5,0.01,2401,True,top_down
what is the person,0.513180908836,0.486819091164,0.5,0.5,0.03,2668,True,top_down
what is the woman,0.520049186761,0.479950813239,0.5,0.5,0.04,2624,True,top_down
what is this,0.504933461156,0.495066538844,0.5,0.5,0.01,5666,True,top_down
what kind of,0.491015782638,0.508984217362,0.5,0.5,-0.02,17032,True,bottom_up
what number is,0.498151966438,0.501848033562,0.5,0.5,-0.0,2341,True,bottom_up
what room is,0.50997387253,0.49002612747,0.5,0.5,0.02,2409,True,top_down
what sport is,0.506835955068,0.493164044932,0.5,0.5,0.01,3613,True,top_down
what time,0.505035240676,0.494964759324,0.5,0.5,0.01,4684,True,top_down
what type of,0.491796582466,0.508203417534,0.5,0.5,-0.02,12002,True,bottom_up
when a,0.480016951363,0.519983048637,0.5,0.5,-0.04,2,False,bottom_up
when adding,0.46370762024,0.53629237976,0.5,0.5,-0.07,2,False,bottom_up
when are,0.458601298991,0.541398701009,0.5,0.5,-0.08,7,True,bottom_up
when can,0.481433134287,0.518566865713,0.5,0.5,-0.04,6,True,bottom_up
when compared,0.480439859868,0.519560140132,0.5,0.5,-0.04,2,False,bottom_up
when departing,0.494571354121,0.505428645879,0.5,0.5,-0.01,2,False,bottom_up
when did,0.485395895228,0.514604104772,0.5,0.5,-0.03,21,True,bottom_up
when diving,0.494922100404,0.505077899596,0.5,0.5,-0.01,1,False,bottom_up
when do,0.478263820084,0.521736179916,0.5,0.5,-0.04,11,True,bottom_up
when does,0.476456537117,0.523543462883,0.5,0.5,-0.05,8,True,bottom_up
when he,0.466999858216,0.533000141784,0.5,0.5,-0.07,2,False,bottom_up
when is,0.481107711939,0.518892288061,0.5,0.5,-0.04,43,True,bottom_up
when it,0.472687605483,0.527312394517,0.5,0.5,-0.05,2,False,bottom_up
when people,0.481363636364,0.518636363636,0.5,0.5,-0.04,2,False,bottom_up
when pulled,0.539767216295,0.460232783705,0.5,0.5,0.08,2,False,top_down
when she,0.467362237517,0.532637762483,0.5,0.5,-0.07,2,False,bottom_up
when the,0.501434500432,0.498565499568,0.5,0.5,0.0,15,True,top_down
when this,0.494684629088,0.505315370912,0.5,0.5,-0.01,5,True,bottom_up
when two,0.474040632054,0.525959367946,0.5,0.5,-0.05,2,False,bottom_up
when was,0.490847337396,0.509152662604,0.5,0.5,-0.02,192,True,bottom_up
when were,0.449653517367,0.550346482633,0.5,0.5,-0.1,10,True,bottom_up
when will,0.473853812058,0.526146187942,0.5,0.5,-0.05,35,True,bottom_up
when would,0.486565046629,0.513434953371,0.5,0.5,-0.03,4,True,bottom_up
when year,0.49694685262,0.50305314738,0.5,0.5,-0.01,2,False,bottom_up
where activity,0.529989799388,0.470010200612,0.5,0.5,0.06,2,False,top_down
where all,0.504517580464,0.495482419536,0.5,0.5,0.01,2,False,top_down
where and,0.513682941531,0.486317058469,0.5,0.5,0.03,2,False,top_down
where are,0.496339892653,0.503660107347,0.5,0.5,-0.01,232,True,bottom_up
where are the,0.493453932866,0.506546067134,0.5,0.5,-0.01,4127,True,bottom_up
where area,0.478305974248,0.521694025752,0.5,0.5,-0.04,1,False,bottom_up
where behind,0.480281890661,0.519718109339,0.5,0.5,-0.04,2,False,bottom_up
where can,0.503643309469,0.496356690531,0.5,0.5,0.01,69,True,top_down
where could,0.488108372746,0.511891627254,0.5,0.5,-0.02,56,True,bottom_up
where did,0.53132525231,0.46867474769,0.5,0.5,0.06,119,True,top_down
where direction,0.467938297027,0.532061702973,0.5,0.5,-0.06,2,False,bottom_up
where do,0.48108854896,0.51891145104,0.5,0.5,-0.04,182,True,bottom_up
where does,0.496700886415,0.503299113585,0.5,0.5,-0.01,236,True,bottom_up
where else,0.523965322527,0.476034677473,0.5,0.5,0.05,4,True,top_down
where exactly,0.502997421213,0.497002578787,0.5,0.5,0.01,5,True,top_down
where has,0.516627743143,0.483372256857,0.5,0.5,0.03,24,True,top_down
where have,0.518080397883,0.481919602117,0.5,0.5,0.04,6,True,top_down
where in,0.489204598811,0.510795401189,0.5,0.5,-0.02,55,True,bottom_up
where inside,0.501333533676,0.498666466324,0.5,0.5,0.0,2,False,top_down
where is,0.501950986283,0.498049013717,0.5,0.5,0.0,2236,True,top_down
where is the,0.496237865969,0.503762134031,0.5,0.5,-0.01,10510,True,bottom_up
where it,0.466167907422,0.533832092578,0.5,0.5,-0.07,2,False,bottom_up
where kite,0.497098157961,0.502901842039,0.5,0.5,-0.01,2,False,bottom_up
where might,0.492452090572,0.507547909428,0.5,0.5,-0.02,43,True,bottom_up
where on,0.495508406138,0.504491593862,0.5,0.5,-0.01,25,True,bottom_up
where person,0.512779621568,0.487220378432,0.5,0.5,0.03,2,False,top_down
where room,0.499459044428,0.500540955572,0.5,0.5,-0.0,4,True,bottom_up
where should,0.503036151182,0.496963848818,0.5,0.5,0.01,24,True,top_down
where state,0.51268348297,0.48731651703,0.5,0.5,0.03,1,False,top_down
where stop,0.482990079793,0.517009920207,0.5,0.5,-0.03,2,False,bottom_up
where the,0.485404673534,0.514595326466,0.5,0.5,-0.03,14,True,bottom_up
where these,0.504022487157,0.495977512843,0.5,0.5,0.01,11,True,top_down
where they,0.497576151012,0.502423848988,0.5,0.5,-0.0,8,True,bottom_up
where this,0.487575076796,0.512424923204,0.5,0.5,-0.02,3,True,bottom_up
where truck,0.502856220752,0.497143779248,0.5,0.5,0.01,2,False,top_down
where us,0.479849615407,0.520150384593,0.5,0.5,-0.04,4,True,bottom_up
where was,0.500550638719,0.499449361281,0.5,0.5,0.0,855,True,top_down
where were,0.515608438647,0.484391561353,0.5,0.5,0.03,12,True,top_down
where will,0.50984656906,0.49015343094,0.5,0.5,0.02,26,True,top_down
where won't,0.507081427264,0.492918572736,0.5,0.5,0.01,2,False,top_down
where would,0.49936507641,0.50063492359,0.5,0.5,-0.0,151,True,bottom_up
where you,0.485126663255,0.514873336745,0.5,0.5,-0.03,2,False,bottom_up
where's the,0.503512265345,0.496487734655,0.5,0.5,0.01,14,True,top_down
where's this,0.510389843703,0.489610156297,0.5,0.5,0.02,1,False,top_down
whether both,0.500170053567,0.499829946433,0.5,0.5,0.0,2,False,top_down
whether juicer,0.505031593728,0.494968406272,0.5,0.5,0.01,1,False,top_down
whether the,0.503370810718,0.496629189282,0.5,0.5,0.01,6,True,top_down
which,0.490551979816,0.509448020184,0.5,0.5,-0.02,7830,True,bottom_up
"while blurry,",0.513978648195,0.486021351805,0.5,0.5,0.03,2,False,top_down
while both,0.483512294301,0.516487705699,0.5,0.5,-0.03,1,False,bottom_up
while is,0.469558864459,0.530441135541,0.5,0.5,-0.06,2,False,bottom_up
while playing,0.496028594122,0.503971405878,0.5,0.5,-0.01,1,False,bottom_up
who a,0.518341708543,0.481658291457,0.5,0.5,0.04,2,False,top_down
who all,0.484348680517,0.515651319483,0.5,0.5,-0.03,2,False,bottom_up
who appears,0.516710176019,0.483289823981,0.5,0.5,0.03,8,True,top_down
who apt,0.474434139928,0.525565860072,0.5,0.5,-0.05,2,False,bottom_up
who are,0.475257320295,0.524742679705,0.5,0.5,-0.05,195,True,bottom_up
who ate,0.501061202917,0.498938797083,0.5,0.5,0.0,8,True,top_down
who believes,0.518888963979,0.481111036021,0.5,0.5,0.04,1,False,top_down
who big,0.510807565296,0.489192434704,0.5,0.5,0.02,2,False,top_down
who bought,0.517119124797,0.482880875203,0.5,0.5,0.03,2,False,top_down
who brings,0.497686491367,0.502313508633,0.5,0.5,-0.0,2,False,bottom_up
who broke,0.523817934097,0.476182065903,0.5,0.5,0.05,3,True,top_down
who brought,0.507394084732,0.492605915268,0.5,0.5,0.01,1,False,top_down
who built,0.50274164315,0.49725835685,0.5,0.5,0.01,6,True,top_down
who can,0.509867752961,0.490132247039,0.5,0.5,0.02,12,True,top_down
who can't,0.537843566252,0.462156433748,0.5,0.5,0.08,2,False,top_down
who carries,0.505984576952,0.494015423048,0.5,0.5,0.01,3,True,top_down
who casts,0.490641623432,0.509358376568,0.5,0.5,-0.02,1,False,bottom_up
who caters,0.488229699203,0.511770300797,0.5,0.5,-0.02,1,False,bottom_up
who caught,0.5091878391,0.4908121609,0.5,0.5,0.02,6,True,top_down
who cleaned,0.539216355274,0.460783644726,0.5,0.5,0.08,10,True,top_down
who cleans,0.512477781728,0.487522218272,0.5,0.5,0.02,1,False,top_down
who closes,0.530380617548,0.469619382452,0.5,0.5,0.06,2,False,top_down
who collectively,0.516822905312,0.483177094688,0.5,0.5,0.03,2,False,top_down
who cooked,0.516472515471,0.483527484529,0.5,0.5,0.03,3,True,top_down
who copyrighted,0.507527223821,0.492472776179,0.5,0.5,0.02,4,True,top_down
who created,0.513750577063,0.486249422937,0.5,0.5,0.03,3,True,top_down
who crosses,0.494640581666,0.505359418334,0.5,0.5,-0.01,2,False,bottom_up
who cuts,0.502486501847,0.497513498153,0.5,0.5,0.0,1,False,top_down
who decorated,0.510092854259,0.489907145741,0.5,0.5,0.02,1,False,top_down
who delivers,0.53328456474,0.46671543526,0.5,0.5,0.07,1,False,top_down
who designed,0.467301587302,0.532698412698,0.5,0.5,-0.07,2,False,bottom_up
who did,0.515078643319,0.484921356681,0.5,0.5,0.03,11,True,top_down
who died,0.514315460698,0.485684539302,0.5,0.5,0.03,1,False,top_down
who do,0.499716888329,0.500283111671,0.5,0.5,-0.0,26,True,bottom_up
who does,0.498113806158,0.501886193842,0.5,0.5,-0.0,83,True,bottom_up
who doesn't,0.546227899411,0.453772100589,0.5,0.5,0.09,3,True,top_down
who drives,0.508332178012,0.491667821988,0.5,0.5,0.02,5,True,top_down
who else,0.490923211339,0.509076788661,0.5,0.5,-0.02,7,True,bottom_up
who empties,0.494579463448,0.505420536552,0.5,0.5,-0.01,2,False,bottom_up
who erected,0.528589108911,0.471410891089,0.5,0.5,0.06,2,False,top_down
who fed,0.489937020811,0.510062979189,0.5,0.5,-0.02,2,False,bottom_up
who feeding,0.482458178439,0.517541821561,0.5,0.5,-0.04,1,False,bottom_up
who feeds,0.435876464045,0.564123535955,0.5,0.5,-0.13,2,False,bottom_up
who fixed,0.547179520165,0.452820479835,0.5,0.5,0.09,1,False,top_down
who fixes,0.519787028676,0.480212971324,0.5,0.5,0.04,2,False,top_down
who flew,0.516487191492,0.483512808508,0.5,0.5,0.03,2,False,top_down
who flies,0.518898691579,0.481101308421,0.5,0.5,0.04,5,True,top_down
who found,0.524930747922,0.475069252078,0.5,0.5,0.05,1,False,top_down
who founded,0.534707806057,0.465292193943,0.5,0.5,0.07,2,False,top_down
who gave,0.498935948258,0.501064051742,0.5,0.5,-0.0,5,True,bottom_up
who had,0.505935151176,0.494064848824,0.5,0.5,0.01,6,True,top_down
who has,0.501015260984,0.498984739016,0.5,0.5,0.0,260,True,top_down
who have,0.468365758755,0.531634241245,0.5,0.5,-0.06,2,False,bottom_up
who head,0.541679617082,0.458320382918,0.5,0.5,0.08,1,False,top_down
who hit,0.493783961798,0.506216038202,0.5,0.5,-0.01,2,False,bottom_up
who hold,0.499195158071,0.500804841929,0.5,0.5,-0.0,1,False,bottom_up
who holds,0.503743622083,0.496256377917,0.5,0.5,0.01,12,True,top_down
who illustrated,0.521340364899,0.478659635101,0.5,0.5,0.04,2,False,top_down
who in,0.484025290958,0.515974709042,0.5,0.5,-0.03,2,False,bottom_up
who invented,0.523856694733,0.476143305267,0.5,0.5,0.05,3,True,top_down
who is,0.50522923973,0.49477076027,0.5,0.5,0.01,3224,True,top_down
who just,0.507196048925,0.492803951075,0.5,0.5,0.01,4,True,top_down
who kicked,0.495849404662,0.504150595338,0.5,0.5,-0.01,2,False,bottom_up
who killed,0.555478927203,0.444521072797,0.5,0.5,0.11,1,False,top_down
who left,0.515631256991,0.484368743009,0.5,0.5,0.03,10,True,top_down
who let,0.515365481826,0.484634518174,0.5,0.5,0.03,1,False,top_down
who letter,0.46574164111,0.53425835889,0.5,0.5,-0.07,2,False,bottom_up
who likely,0.519567407594,0.480432592406,0.5,0.5,0.04,4,True,top_down
who likes,0.505172413793,0.494827586207,0.5,0.5,0.01,2,False,top_down
who lives,0.503181274824,0.496818725176,0.5,0.5,0.01,2,False,top_down
who looks,0.49781478039,0.50218521961,0.5,0.5,-0.0,17,True,bottom_up
who loves,0.521914157737,0.478085842263,0.5,0.5,0.04,1,False,top_down
who made,0.51609824401,0.48390175599,0.5,0.5,0.03,75,True,top_down
who maintains,0.509228309839,0.490771690161,0.5,0.5,0.02,1,False,top_down
who make,0.480081493069,0.519918506931,0.5,0.5,-0.04,2,False,bottom_up
who makes,0.522695847803,0.477304152197,0.5,0.5,0.05,57,True,top_down
who manufactured,0.49792482655,0.50207517345,0.5,0.5,-0.0,19,True,bottom_up
who manufactures,0.556410470854,0.443589529146,0.5,0.5,0.11,8,True,top_down
who many,0.487156142517,0.512843857483,0.5,0.5,-0.03,51,True,bottom_up
who may,0.478376559824,0.521623440176,0.5,0.5,-0.04,2,False,bottom_up
who meets,0.533668880484,0.466331119516,0.5,0.5,0.07,2,False,top_down
who might,0.526349671859,0.473650328141,0.5,0.5,0.05,7,True,top_down
who more,0.521148770663,0.478851229337,0.5,0.5,0.04,2,False,top_down
who most,0.515692862411,0.484307137589,0.5,0.5,0.03,2,False,top_down
who named,0.508420948551,0.491579051449,0.5,0.5,0.02,2,False,top_down
who needs,0.516989785282,0.483010214718,0.5,0.5,0.03,3,True,top_down
who normally,0.479389541408,0.520610458592,0.5,0.5,-0.04,1,False,bottom_up
who opened,0.528029093489,0.471970906511,0.5,0.5,0.06,3,True,top_down
who or,0.500536020583,0.499463979417,0.5,0.5,0.0,1,False,top_down
who own's,0.515184314696,0.484815685304,0.5,0.5,0.03,2,False,top_down
who owned,0.521755521347,0.478244478653,0.5,0.5,0.04,2,False,top_down
who owns,0.518138673569,0.481861326431,0.5,0.5,0.04,108,True,top_down
who painted,0.506697126489,0.493302873511,0.5,0.5,0.01,14,True,top_down
who peed,0.536477833374,0.463522166626,0.5,0.5,0.07,2,False,top_down
who photographed,0.514856930615,0.485143069385,0.5,0.5,0.03,9,True,top_down
who picked,0.51753271028,0.48246728972,0.5,0.5,0.04,1,False,top_down
who planted,0.468405616779,0.531594383221,0.5,0.5,-0.06,2,False,bottom_up
who plays,0.514114009997,0.485885990003,0.5,0.5,0.03,2,False,top_down
who prepared,0.538573194561,0.461426805439,0.5,0.5,0.08,9,True,top_down
who pretending,0.533973461359,0.466026538641,0.5,0.5,0.07,1,False,top_down
who probably,0.528576807229,0.471423192771,0.5,0.5,0.06,2,False,top_down
who provides,0.554661618552,0.445338381448,0.5,0.5,0.11,1,False,top_down
who published,0.53541602227,0.46458397773,0.5,0.5,0.07,1,False,top_down
who put,0.512536335835,0.487463664165,0.5,0.5,0.03,27,True,top_down
who ran,0.504466898139,0.495533101861,0.5,0.5,0.01,2,False,top_down
who represents,0.532440184439,0.467559815561,0.5,0.5,0.06,2,False,top_down
who ride,0.503157269148,0.496842730852,0.5,0.5,0.01,1,False,top_down
who rides,0.475149716071,0.524850283929,0.5,0.5,-0.05,21,True,bottom_up
who roasted,0.537447329074,0.462552670926,0.5,0.5,0.07,2,False,top_down
who runs,0.47128075519,0.52871924481,0.5,0.5,-0.06,4,True,bottom_up
who said,0.473524962179,0.526475037821,0.5,0.5,-0.05,1,False,bottom_up
who sang,0.528719205118,0.471280794882,0.5,0.5,0.06,1,False,top_down
who seems,0.516854731652,0.483145268348,0.5,0.5,0.03,3,True,top_down
who served,0.517512574303,0.482487425697,0.5,0.5,0.04,2,False,top_down
who sets,0.507318695941,0.492681304059,0.5,0.5,0.01,1,False,top_down
who shot,0.536063487811,0.463936512189,0.5,0.5,0.07,2,False,top_down
who should,0.509693139828,0.490306860172,0.5,0.5,0.02,5,True,top_down
who sits,0.47615165104,0.52384834896,0.5,0.5,-0.05,2,False,bottom_up
who skinned,0.471354347073,0.528645652927,0.5,0.5,-0.06,1,False,bottom_up
who sleeps,0.506429799427,0.493570200573,0.5,0.5,0.01,3,True,top_down
who slept,0.545164265948,0.454835734052,0.5,0.5,0.09,1,False,top_down
who slipped,0.546038069942,0.453961930058,0.5,0.5,0.09,1,False,top_down
who sponsor,0.529355488419,0.470644511581,0.5,0.5,0.06,2,False,top_down
who sponsored,0.527981721799,0.472018278201,0.5,0.5,0.06,7,True,top_down
who sponsors,0.518404890564,0.481595109436,0.5,0.5,0.04,21,True,top_down
who sprayed,0.520455161203,0.479544838797,0.5,0.5,0.04,2,False,top_down
who squats,0.505776066351,0.494223933649,0.5,0.5,0.01,1,False,top_down
who stars,0.502078633172,0.497921366828,0.5,0.5,0.0,5,True,top_down
who stole,0.52653275371,0.47346724629,0.5,0.5,0.05,1,False,top_down
who supposedly,0.538948223822,0.461051776178,0.5,0.5,0.08,1,False,top_down
who swims,0.488785814937,0.511214185063,0.5,0.5,-0.02,1,False,bottom_up
who tackled,0.492159076653,0.507840923347,0.5,0.5,-0.02,1,False,bottom_up
who takes,0.509124238271,0.490875761729,0.5,0.5,0.02,4,True,top_down
who the,0.522740482418,0.477259517582,0.5,0.5,0.05,1,False,top_down
who threw,0.504975219783,0.495024780217,0.5,0.5,0.01,17,True,top_down
who told,0.54034211323,0.45965788677,0.5,0.5,0.08,1,False,top_down
who took,0.506181489205,0.493818510795,0.5,0.5,0.01,171,True,top_down
who trimmed,0.498240608654,0.501759391346,0.5,0.5,-0.0,1,False,bottom_up
who turned,0.533612143742,0.466387856258,0.5,0.5,0.07,2,False,top_down
who typically,0.471604770941,0.528395229059,0.5,0.5,-0.06,2,False,bottom_up
who use,0.549132081131,0.450867918869,0.5,0.5,0.1,2,False,top_down
who used,0.529084330643,0.470915669357,0.5,0.5,0.06,2,False,top_down
who uses,0.531635096784,0.468364903216,0.5,0.5,0.06,28,True,top_down
who usually,0.511905169756,0.488094830244,0.5,0.5,0.02,2,False,top_down
who waits,0.500414708322,0.499585291678,0.5,0.5,0.0,1,False,top_down
who wants,0.512355304434,0.487644695566,0.5,0.5,0.02,4,True,top_down
who was,0.516885873064,0.483114126936,0.5,0.5,0.03,38,True,top_down
who wears,0.519548066568,0.480451933432,0.5,0.5,0.04,24,True,top_down
who welcomes,0.499913143175,0.500086856825,0.5,0.5,-0.0,2,False,bottom_up
who were,0.478134778295,0.521865221705,0.5,0.5,-0.04,2,False,bottom_up
who will,0.502249232504,0.497750767496,0.5,0.5,0.0,57,True,top_down
who wins,0.541625017849,0.458374982151,0.5,0.5,0.08,2,False,top_down
who won,0.504878520846,0.495121479154,0.5,0.5,0.01,13,True,top_down
who works,0.520473240867,0.479526759133,0.5,0.5,0.04,9,True,top_down
who would,0.497862938956,0.502137061044,0.5,0.5,-0.0,40,True,bottom_up
who wrapped,0.504912946044,0.495087053956,0.5,0.5,0.01,1,False,top_down
who wrote,0.53205058188,0.46794941812,0.5,0.5,0.06,26,True,top_down
who yells,0.501539385748,0.498460614252,0.5,0.5,0.0,1,False,top_down
who's getting,0.527829611994,0.472170388006,0.5,0.5,0.06,1,False,top_down
who's taller,0.425711633663,0.574288366337,0.5,0.5,-0.15,2,False,bottom_up
"who, out",0.504938742634,0.495061257366,0.5,0.5,0.01,2,False,top_down
whom is,0.520610229336,0.479389770664,0.5,0.5,0.04,4,True,top_down
whose ab,0.491095520777,0.508904479223,0.5,0.5,-0.02,1,False,bottom_up
whose apartment,0.509276984244,0.490723015756,0.5,0.5,0.02,1,False,top_down
whose apt,0.493315601596,0.506684398404,0.5,0.5,-0.01,2,False,bottom_up
whose ark,0.525300070605,0.474699929395,0.5,0.5,0.05,1,False,top_down
