_q_type,sum_bottom_up,count_bottom_up,_count,winner,my_score,base_score,above_median,o_top_down,o_bottom_up,_diff,diff_score,percen
the green-shirted,0.488070573113,0.5,1,top_down,1.0,1.0,False,741.405600794,706.851838328,0.0238588537732,0.0,0.0
the ground,0.538445845113,0.5,2,bottom_up,2.0,2.0,False,1644.64998311,1918.63715383,-0.0768916902266,0.0,0.0
the group,0.536233310783,0.5,2,bottom_up,2.0,2.0,False,1426.56556637,1649.47589918,-0.0724666215664,0.0,0.0
the guy,0.455737229344,0.5,2,top_down,0.0,0.0,False,1404.23158869,1175.83022042,0.0885255413117,0.0,0.0
the head,0.556227133821,0.5,2,bottom_up,1.0,1.0,False,1237.2772613,1550.80951821,-0.112454267642,0.0,0.0
the headlights,0.506080096937,0.5,2,bottom_up,2.0,2.0,False,1553.31438055,1591.55662165,-0.0121601938745,0.0,0.0
the horse,0.551195597275,0.5,2,bottom_up,2.0,2.0,False,1186.51828973,1457.21310535,-0.10239119455,0.0,0.0
the hot,0.502794686618,0.5,1,bottom_up,0.0,0.0,False,711.759424485,719.760724895,-0.00558937323618,0.0,0.0
the ice,0.527468124,0.5,2,bottom_up,2.0,2.0,False,1042.34906413,1163.53188713,-0.0549362480004,0.0,0.0
the image,0.526938559457,0.5,1,bottom_up,0.0,0.0,False,675.396948971,752.318123717,-0.0538771189136,0.0,0.0
the is,0.505667523662,0.5,5,bottom_up,3.0,3.6,True,3496.65757393,3576.83595786,-0.0113350473245,-0.6,0.001
the item,0.50631772741,0.5,2,bottom_up,2.0,2.0,False,1011.12883826,1037.00797848,-0.0126354548204,0.0,0.0
the items,0.52516613007,0.5,1,bottom_up,1.0,1.0,False,699.411158482,773.548549689,-0.0503322601397,0.0,0.0
the kid,0.513783880849,0.5,3,bottom_up,2.9,2.9,True,2112.8930708,2232.69109965,-0.0275677616986,0.0,0.001
the kite,0.529772304827,0.5,4,bottom_up,4.0,4.0,True,2304.22157808,2596.00357184,-0.0595446096539,0.0,0.001
the knife,0.472585321786,0.5,2,top_down,2.0,2.0,False,1617.62135416,1449.45550391,0.0548293564282,0.0,0.0
the lady,0.492809289548,0.5,8,top_down,6.9,7.0,True,5897.26647676,5730.04915666,0.0143814209034,-0.1,0.002
the laptop,0.471690075945,0.5,2,top_down,2.0,2.0,False,1515.91728021,1353.45391875,0.0566198481109,0.0,0.0
the layer,0.527713491405,0.5,1,bottom_up,0.6,1.0,False,438.057411052,489.467307694,-0.0554269828102,-0.4,0.0
the leaves,0.489423068866,0.5,2,top_down,2.0,2.0,False,1440.35155065,1380.675924,0.0211538622676,0.0,0.0
the lightning,0.495408407361,0.5,1,top_down,1.0,1.0,False,709.604526218,696.690260634,0.00918318527861,0.0,0.0
the lights,0.499868700522,0.5,2,top_down,2.0,2.0,False,1651.02710189,1650.16021355,0.000262598955213,0.0,0.0
the little,0.453096648884,0.5,2,top_down,1.3,2.0,False,1593.50144881,1320.17872074,0.0938067022325,-0.7,0.0
the logo,0.453280221086,0.5,2,top_down,1.3,1.9,False,1557.32603192,1291.16435014,0.0934395578284,-0.6,0.0
the main,0.546216836235,0.5,2,bottom_up,2.0,2.0,False,1753.23021289,2110.3556424,-0.09243367247,0.0,0.0
the majority,0.535415500069,0.5,2,bottom_up,1.9,1.9,False,1307.45421593,1506.78994444,-0.0708310001372,0.0,0.0
the man,0.510225444722,0.5,25,bottom_up,17.3,18.6,True,16484.6888691,17173.0189303,-0.0204508894449,-1.3,0.006
the man's,0.469223008491,0.5,2,top_down,1.0,2.0,False,1489.96138713,1317.17119579,0.0615539830178,-1.0,0.0
the map,0.525033068861,0.5,1,bottom_up,0.0,0.0,False,711.57595016,786.582981564,-0.0500661377212,0.0,0.0
the marker,0.494813484917,0.5,2,top_down,2.0,2.0,False,1286.25574084,1259.84496145,0.010373030167,0.0,0.0
the meal,0.506002774957,0.5,1,bottom_up,0.9,0.9,False,735.429608865,753.302658409,-0.0120055499144,0.0,0.0
the mechanics,0.526075964706,0.5,2,bottom_up,2.0,2.0,False,1797.0116477,1994.75984705,-0.0521519294124,0.0,0.0
the motorcycle,0.532177339121,0.5,2,bottom_up,1.9,1.0,False,1257.73474737,1430.75140892,-0.0643546782423,0.9,0.0
the mouse,0.487296394131,0.5,2,top_down,2.0,2.0,False,1314.89199516,1249.73204905,0.0254072117374,0.0,0.0
the name,0.49351216156,0.5,6,top_down,0.6,0.6,True,4675.41420706,4555.63509406,0.0129756768805,0.0,0.001
the number,0.503908161377,0.5,23,bottom_up,17.2,16.6,True,15191.2512211,15430.6015053,-0.00781632275395,0.6,0.005
the only,0.467950630793,0.5,2,top_down,1.3,2.0,False,1215.54841127,1069.1050093,0.0640987384133,-0.7,0.0
the orange,0.531884805607,0.5,1,bottom_up,0.9,0.9,False,658.392303705,748.082665686,-0.0637696112145,0.0,0.0
the pacific,0.529710917343,0.5,1,bottom_up,1.0,1.0,False,716.641509477,807.190397121,-0.0594218346866,0.0,0.0
the painting,0.521577221809,0.5,2,bottom_up,2.0,0.9,False,1423.36970496,1551.75976179,-0.0431544436175,1.1,0.0
the peel,0.493364652894,0.5,1,top_down,1.0,1.0,False,1026.17119862,999.291897238,0.0132706942116,0.0,0.0
the people,0.532340901928,0.5,4,bottom_up,3.0,4.0,True,2359.81109438,2686.19593105,-0.0646818038551,-1.0,0.001
the pepper,0.481614532818,0.5,1,top_down,1.0,1.0,False,835.010508858,775.780228384,0.0367709343645,0.0,0.0
the person,0.489662585589,0.5,10,top_down,9.8,9.8,True,8127.86585956,7798.58912895,0.0206748288211,0.0,0.002
the picture,0.48904002772,0.5,2,top_down,0.0,0.0,False,1334.37544649,1277.13136202,0.0219199445605,0.0,0.0
the pizza,0.525878597972,0.5,3,bottom_up,3.0,3.0,True,2155.2969453,2390.578723,-0.051757195944,0.0,0.001
the plaid,0.531826612739,0.5,2,bottom_up,1.0,1.0,False,1521.32782133,1728.16875991,-0.0636532254789,0.0,0.0
the plane,0.489914535716,0.5,6,top_down,2.3,5.3,True,4354.6610916,4182.45944311,0.0201709285686,-3.0,0.001
the plane's,0.510350603294,0.5,2,bottom_up,0.0,0.0,False,1200.92568515,1251.69795378,-0.0207012065875,0.0,0.0
the player,0.485208398206,0.5,2,top_down,1.2,1.9,False,1079.09528803,1017.08360119,0.0295832035887,-0.7,0.0
the plunger,0.497930883069,0.5,1,top_down,1.0,1.0,False,879.23288277,871.98592978,0.00413823386208,0.0,0.0
the pot,0.508298979319,0.5,1,bottom_up,1.0,1.0,False,670.374233153,693.00352072,-0.0165979586382,0.0,0.0
the real,0.504369153644,0.5,2,bottom_up,0.3,2.0,False,1526.40531568,1553.31687453,-0.00873830728712,-1.7,0.0
the red,0.515213654686,0.5,4,bottom_up,3.3,3.6,True,2973.53069962,3160.16247958,-0.0304273093722,-0.3,0.001
the reflection,0.51123407157,0.5,2,bottom_up,0.6,0.6,False,1190.43643521,1245.15975914,-0.0224681431408,0.0,0.0
the refrigerator,0.542722522254,0.5,2,bottom_up,1.6,1.6,False,1065.81948553,1264.97426094,-0.0854450445087,0.0,0.0
the sandwich,0.544741876018,0.5,2,bottom_up,1.3,1.3,False,1384.0901734,1656.14151164,-0.0894837520363,0.0,0.0
the scissors,0.488442179852,0.5,3,top_down,2.6,3.0,True,2154.05473132,2056.71997777,0.023115640296,-0.4,0.001
the serrated,0.486427700145,0.5,2,top_down,1.0,2.0,False,1293.44673348,1225.08227178,0.0271445997093,-1.0,0.0
the sheep,0.492157260133,0.5,2,top_down,1.0,2.0,False,1755.7266347,1701.49840146,0.0156854797339,-1.0,0.0
the sign,0.510709537458,0.5,10,bottom_up,4.6,6.3,True,7244.5908283,7561.72849104,-0.0214190749164,-1.7,0.002
the sign's,0.502949525452,0.5,1,bottom_up,1.0,1.0,False,989.551996395,1001.29611072,-0.0058990509035,0.0,0.0
the signs,0.497316544259,0.5,1,top_down,0.6,0.6,False,682.084298796,674.802010085,0.00536691148207,0.0,0.0
the silhouettes,0.543926848823,0.5,2,bottom_up,2.0,2.0,False,1270.47536495,1515.20794412,-0.0878536976453,0.0,0.0
the sink,0.498142084618,0.5,6,top_down,5.3,6.0,True,4362.80496327,4330.50210542,0.00371583076414,-0.7,0.001
the skateboard,0.534842397139,0.5,1,bottom_up,1.0,1.0,False,559.670407217,643.514069989,-0.0696847942775,0.0,0.0
the snowboards,0.509034809752,0.5,1,bottom_up,1.0,1.0,False,702.536074288,728.392407492,-0.0180696195046,0.0,0.0
the socks,0.499125685995,0.5,2,top_down,1.0,2.0,False,1304.08991339,1299.5371382,0.00174862801,-1.0,0.0
the spray,0.503149940932,0.5,2,bottom_up,2.0,2.0,False,1183.02150305,1198.02179454,-0.00629988186488,0.0,0.0
the stoplight,0.504042706079,0.5,1,bottom_up,1.0,1.0,False,763.50000592,775.947070023,-0.00808541215707,0.0,0.0
the striped,0.542788652495,0.5,1,bottom_up,0.0,0.6,False,648.034706578,769.328860871,-0.0855773049898,-0.6,0.0
the sunlight,0.524570764784,0.5,2,bottom_up,2.0,2.0,False,1590.20535563,1754.57287389,-0.0491415295682,0.0,0.0
the surfer,0.501221197883,0.5,2,bottom_up,0.0,1.9,False,1362.97244146,1369.64657859,-0.00244239576539,-1.9,0.0
the symbol,0.475998784888,0.5,2,top_down,0.3,0.3,False,1629.68145487,1480.39044548,0.0480024302233,0.0,0.0
the tablecloths,0.503618872838,0.5,2,bottom_up,2.0,2.0,False,1979.05730412,2007.91398835,-0.0072377456769,0.0,0.0
the team,0.526164350186,0.5,2,bottom_up,1.3,1.6,False,890.611297101,988.967196941,-0.0523287003718,-0.3,0.0
the teddy,0.502575871653,0.5,4,bottom_up,3.6,3.5,True,2783.14836102,2811.97298999,-0.00515174330684,0.1,0.001
the three,0.486670201235,0.5,2,top_down,1.0,2.0,False,1291.73606017,1224.65021485,0.0266595975296,-1.0,0.0
the time,0.475952177261,0.5,1,top_down,1.0,1.0,False,632.412369823,574.371328881,0.0480956454784,0.0,0.0
the toilet,0.478315625924,0.5,5,top_down,3.9,3.9,True,3469.28682867,3180.87752562,0.0433687481522,0.0,0.001
the tomato,0.524350655614,0.5,2,bottom_up,2.0,2.0,False,1225.43277359,1350.90373996,-0.0487013112286,0.0,0.0
the train,0.503835002285,0.5,4,bottom_up,2.6,3.3,True,2843.79383543,2887.75483996,-0.0076700045701,-0.7,0.001
the trash,0.501797259855,0.5,2,bottom_up,2.0,2.0,False,1661.91618623,1673.90686795,-0.00359451971081,0.0,0.0
the tray,0.498076776896,0.5,2,top_down,2.0,2.0,False,1880.08647056,1865.67858676,0.00384644620726,0.0,0.0
the tree,0.529660975517,0.5,4,bottom_up,3.2,3.2,True,2670.01069972,3006.76830593,-0.0593219510342,0.0,0.001
the trees,0.530022844949,0.5,1,bottom_up,0.6,0.6,False,632.478179477,713.285487287,-0.0600456898976,0.0,0.0
the umbrella,0.514255245911,0.5,2,bottom_up,2.0,2.0,False,1754.82473497,1857.82310157,-0.0285104918227,0.0,0.0
the umpire,0.483292042415,0.5,1,top_down,1.0,1.0,False,752.481558204,703.81797649,0.0334159151704,0.0,0.0
the upright,0.474978658547,0.5,1,top_down,0.0,0.3,False,722.308187746,653.46100622,0.0500426829064,-0.3,0.0
the utensils,0.478292279535,0.5,2,top_down,1.3,2.0,False,1326.55920984,1216.16568727,0.0434154409306,-0.7,0.0
the vase,0.512393211927,0.5,1,bottom_up,0.3,0.3,False,456.745498292,479.963156026,-0.0247864238544,0.0,0.0
the wall,0.498794332797,0.5,2,top_down,2.0,2.0,False,1678.59777769,1670.52193011,0.00241133440623,0.0,0.0
the walls,0.522418706554,0.5,4,bottom_up,3.6,3.6,True,2784.03428926,3045.41156104,-0.0448374131077,0.0,0.001
the waste,0.493189780072,0.5,1,top_down,1.0,1.0,False,876.229877844,852.681346498,0.0136204398551,0.0,0.0
the weather,0.515145102873,0.5,4,bottom_up,3.3,3.3,True,2666.11775551,2832.67739188,-0.0302902057453,0.0,0.001
the wheels,0.491226772006,0.5,2,top_down,2.0,1.9,False,1935.41553346,1868.66736038,0.0175464559887,0.1,0.0
the white,0.485291520351,0.5,4,top_down,1.6,1.6,True,3172.8452282,2991.50868019,0.0294169592971,0.0,0.001
the woman,0.496154278923,0.5,3,top_down,2.9,2.9,True,2267.59201109,2232.97615141,0.00769144215445,0.0,0.001
the wooden,0.484848652392,0.5,1,top_down,0.0,0.0,False,687.06928841,646.653881684,0.0303026952161,0.0,0.0
the words,0.455833288976,0.5,1,top_down,0.0,0.0,False,829.503170099,694.851688981,0.088333422048,0.0,0.0
the yellow,0.495048161321,0.5,3,top_down,2.3,2.6,True,2738.47056254,2684.76063056,0.00990367735869,-0.3,0.001
the young,0.502245852341,0.5,2,bottom_up,2.0,2.0,False,1558.57542526,1572.63991988,-0.00449170468132,0.0,0.0
the zebras,0.541326833197,0.5,2,bottom_up,2.0,2.0,False,1265.27877712,1493.28411406,-0.0826536663942,0.0,0.0
their arms,0.531196869085,0.5,1,bottom_up,0.9,0.9,False,574.263576299,650.693209246,-0.0623937381701,0.0,0.0
there are,0.506903026405,0.5,29,bottom_up,21.6,24.1,True,19578.9349689,20127.1188447,-0.0138060528093,-2.5,0.007
there is,0.51105125876,0.5,20,bottom_up,14.2,16.9,True,12566.898438,13134.9745357,-0.0221025175198,-2.7,0.005
there's a,0.487409157916,0.5,2,top_down,1.3,1.6,False,1307.86206631,1243.61166075,0.0251816841688,-0.3,0.0
these are,0.50432757381,0.5,2,bottom_up,2.0,1.6,False,1669.86128438,1699.0194444,-0.00865514762066,0.4,0.0
these boys,0.527048552568,0.5,2,bottom_up,2.0,2.0,False,1487.79907781,1657.97642597,-0.054097105136,0.0,0.0
these buses,0.498463619656,0.5,2,top_down,1.0,1.6,False,1205.80461589,1198.41701817,0.00307276068826,-0.6,0.0
these giraffes,0.542755972146,0.5,2,bottom_up,2.0,2.0,False,1339.78825381,1590.35007975,-0.0855119442913,0.0,0.0
these kind,0.470725959268,0.5,2,top_down,0.3,0.3,False,1264.7398807,1124.83486389,0.058548081464,0.0,0.0
these people,0.50901675824,0.5,2,bottom_up,2.0,2.0,False,1280.25226384,1327.27515247,-0.0180335164796,0.0,0.0
these pizzas,0.512832890807,0.5,2,bottom_up,0.0,0.3,False,1246.75031083,1312.43377057,-0.0256657816135,-0.3,0.0
these trucks,0.495751702189,0.5,2,top_down,2.0,2.0,False,1282.92281722,1261.30553772,0.00849659562165,0.0,0.0
they appear,0.451029371293,0.5,2,top_down,1.9,1.9,False,1307.75758824,1074.44196827,0.0979412574131,0.0,0.0
they are,0.513151693278,0.5,18,bottom_up,13.8,15.1,True,11472.723805,12092.5708599,-0.0263033865564,-1.3,0.004
they drinking,0.485253098183,0.5,2,top_down,2.0,2.0,False,1758.13302333,1657.39607869,0.0294938036336,0.0,0.0
they have,0.499652905215,0.5,2,top_down,2.0,2.0,False,1933.5157114,1930.83312075,0.000694189570228,0.0,0.0
think this,0.478577676874,0.5,2,top_down,2.0,2.0,False,1643.5735123,1508.52305013,0.0428446462521,0.0,0.0
this are,0.526915783973,0.5,1,bottom_up,1.0,1.0,False,568.67698723,633.3859182,-0.0538315679468,0.0,0.0
this baseball,0.47190526648,0.5,2,top_down,0.3,0.3,False,1553.37872468,1388.09867716,0.0561894670397,0.0,0.0
this bird,0.498301556022,0.5,2,top_down,2.0,2.0,False,1344.64559712,1335.54130252,0.00339688795667,0.0,0.0
this boy,0.44798372821,0.5,2,top_down,1.9,1.9,False,1676.72671422,1360.73214326,0.104032543581,0.0,0.0
this boy's,0.44683255182,0.5,1,top_down,0.0,1.0,False,658.992868241,532.315243632,0.10633489636,-1.0,0.0
this building,0.495181214906,0.5,2,top_down,1.3,1.3,False,1641.83519917,1610.49068023,0.00963757018709,0.0,0.0
this bus,0.555619820721,0.5,2,bottom_up,0.3,0.3,False,1218.96952916,1524.10855127,-0.111239641443,0.0,0.0
this child,0.478068995172,0.5,2,top_down,1.0,1.9,False,1737.12768763,1591.14304464,0.0438620096559,-0.9,0.0
this contain,0.50290960002,0.5,2,bottom_up,1.9,2.0,False,1478.83147484,1496.14344904,-0.00581920003964,-0.1,0.0
this dish,0.500440522815,0.5,2,bottom_up,2.0,2.0,False,1404.79460715,1407.2721663,-0.000881045629994,0.0,0.0
this flags,0.545658939364,0.5,1,bottom_up,1.0,1.0,False,1185.97617704,1424.34518678,-0.0913178787271,0.0,0.0
this fox,0.546690416865,0.5,2,bottom_up,0.9,1.2,False,1435.00315575,1730.61082891,-0.0933808337294,-0.3,0.0
this giraffe,0.527141165834,0.5,1,bottom_up,1.0,1.0,False,734.558407337,818.882819224,-0.054282331668,0.0,0.0
this guy,0.490772813634,0.5,1,top_down,1.0,1.0,False,741.985897176,715.096358135,0.0184543727322,0.0,0.0
this guy's,0.464681121637,0.5,2,top_down,1.0,1.0,False,1673.92454582,1453.0426012,0.0706377567253,0.0,0.0
this guys,0.495907873775,0.5,2,top_down,2.0,2.0,False,1673.19117369,1646.02586352,0.00818425244914,0.0,0.0
this house,0.537013365642,0.5,2,bottom_up,0.3,0.6,False,1212.40993986,1406.261637,-0.0740267312834,-0.3,0.0
this is,0.518052149519,0.5,29,bottom_up,28.2,28.1,True,21008.2332859,22582.0291563,-0.0361042990386,0.1,0.007
this keychain,0.442387014708,0.5,2,top_down,1.9,1.9,False,1591.06291955,1262.28332869,0.115225970584,0.0,0.0
this located,0.524334480416,0.5,2,bottom_up,2.0,2.0,False,1419.0723377,1564.26843281,-0.0486689608323,0.0,0.0
this man,0.485211341852,0.5,12,top_down,9.6,11.6,True,8775.42901467,8271.23445735,0.0295773162969,-2.0,0.003
this meal,0.516814180848,0.5,2,bottom_up,2.0,2.0,False,1391.39443699,1488.23154093,-0.0336283616968,0.0,0.0
"this might,",0.522545215999,0.5,1,bottom_up,0.0,0.0,False,662.695981117,725.280437432,-0.0450904319977,0.0,0.0
this photo,0.508438898387,0.5,8,bottom_up,5.0,5.6,True,5166.12450871,5343.50388084,-0.0168777967747,-0.6,0.002
this picture,0.503363468981,0.5,3,bottom_up,1.6,1.6,True,2232.18096622,2262.4158401,-0.00672693796127,0.0,0.001
this pizza,0.526609468977,0.5,2,bottom_up,0.6,1.2,False,969.036161793,1077.97597362,-0.0532189379533,-0.6,0.0
this sport,0.528174115437,0.5,2,bottom_up,0.6,0.9,False,1396.35426589,1563.11513071,-0.0563482308738,-0.3,0.0
this stadium,0.516612811616,0.5,1,bottom_up,1.0,1.0,False,699.918321337,748.02721416,-0.0332256232321,0.0,0.0
this the,0.497466797223,0.5,1,top_down,1.0,1.0,False,688.004111953,681.067838222,0.00506640555313,0.0,0.0
this toy,0.490384787592,0.5,2,top_down,1.0,1.0,False,1538.11326978,1480.07227949,0.0192304248153,0.0,0.0
this train,0.509583145938,0.5,2,bottom_up,0.0,1.3,False,1168.51591247,1214.18342339,-0.0191662918769,-1.3,0.0
this type,0.479239566212,0.5,4,top_down,1.0,1.6,True,2995.87539152,2757.01057512,0.041520867576,-0.6,0.001
those are,0.531343041818,0.5,2,bottom_up,1.8,1.5,False,1338.23116409,1517.22876396,-0.0626860836364,0.3,0.0
three beds,0.507205487637,0.5,2,bottom_up,2.0,2.0,False,1419.77813412,1461.2972401,-0.0144109752735,0.0,0.0
three bikes,0.519118288171,0.5,2,bottom_up,0.9,1.0,False,1221.1277688,1318.22388205,-0.0382365763416,-0.1,0.0
three colors,0.506631850308,0.5,1,bottom_up,0.3,0.6,False,495.802953009,509.132110834,-0.0132637006157,-0.3,0.0
three different,0.503026847291,0.5,2,bottom_up,2.0,2.0,False,1151.61535207,1165.64332839,-0.00605369458243,0.0,0.0
three people,0.496635568304,0.5,2,top_down,2.0,2.0,False,1370.08973769,1351.77468382,0.00672886339241,0.0,0.0
three rocks,0.496270785392,0.5,2,top_down,1.3,2.0,False,1138.57421317,1121.71599862,0.00745842921677,-0.7,0.0
through what,0.559476373699,0.5,2,bottom_up,0.9,1.6,False,1243.82244036,1579.68659774,-0.118952747398,-0.7,0.0
throwing the,0.499448117539,0.5,2,top_down,2.0,2.0,False,1088.77886044,1086.3779986,0.00110376492161,0.0,0.0
to eat,0.499915559774,0.5,2,top_down,2.0,2.0,False,1145.50791367,1145.12107121,0.000168880452729,0.0,0.0
to get,0.518789023585,0.5,2,bottom_up,2.0,2.0,False,1519.62957069,1638.29833446,-0.03757804717,0.0,0.0
to light,0.488063458888,0.5,1,top_down,1.0,1.0,False,723.8086273,690.055336635,0.0238730822243,0.0,0.0
to the,0.49846929728,0.5,4,top_down,0.9,2.2,True,2787.56636523,2770.55071537,0.00306140543969,-1.3,0.001
to what,0.493735421947,0.5,11,top_down,6.4,7.1,True,8871.6561617,8652.0983064,0.0125291561065,-0.7,0.002
to which,0.468581710634,0.5,10,top_down,6.8,7.2,True,8353.04827661,7365.35743835,0.0628365787324,-0.4,0.002
to whom,0.475273972088,0.5,5,top_down,1.6,1.3,True,3899.63115878,3532.1159842,0.049452055823,0.3,0.001
too many,0.524812109886,0.5,1,bottom_up,1.0,1.0,False,507.851081401,560.886342187,-0.0496242197714,0.0,0.0
total how,0.527418360964,0.5,2,bottom_up,1.6,1.6,False,1118.20576293,1247.95845202,-0.0548367219278,0.0,0.0
toward which,0.512220514994,0.5,2,bottom_up,0.9,0.9,False,1442.89444314,1515.19315073,-0.0244410299886,0.0,0.0
"traditionally, people",0.506169378367,0.5,1,bottom_up,0.0,0.0,False,610.115882129,625.360119969,-0.0123387567335,0.0,0.0
translate all,0.517401490854,0.5,1,bottom_up,0.0,0.0,False,675.609697483,724.331837103,-0.0348029817077,0.0,0.0
true or,0.502497598624,0.5,4,bottom_up,0.9,1.5,True,3627.64197529,3664.06549236,-0.00499519724764,-0.6,0.001
two hand,0.474544179055,0.5,2,top_down,1.2,1.9,False,1079.02784786,974.480372721,0.0509116418897,-0.7,0.0
two people,0.496020798333,0.5,2,top_down,2.0,1.0,False,1577.59970937,1552.68762025,0.00795840333387,1.0,0.0
two stalks,0.508468839866,0.5,1,bottom_up,1.0,1.0,False,750.685388152,776.553267375,-0.0169376797329,0.0,0.0
two. three,0.514183085348,0.5,2,bottom_up,2.0,2.0,False,1101.04641332,1165.33497463,-0.0283661706957,0.0,0.0
type of,0.45100737504,0.5,2,top_down,2.0,2.0,False,1498.39088142,1230.95522142,0.0979852499197,0.0,0.0
under an,0.497535286661,0.5,1,top_down,0.6,0.6,False,508.31430101,503.327486992,0.00492942667765,0.0,0.0
under the,0.489467316728,0.5,4,top_down,3.2,3.2,True,2492.65837884,2389.8074466,0.0210653665433,0.0,0.001
unhappy little,0.49014707275,0.5,1,top_down,1.0,1.0,False,656.931365166,631.540917829,0.0197058545008,0.0,0.0
up or,0.479228534027,0.5,2,top_down,1.6,1.6,False,1712.19291545,1575.60802474,0.0415429319451,0.0,0.0
uphill or,0.487991289728,0.5,1,top_down,1.0,1.0,False,1118.76517687,1066.28588657,0.0240174205437,0.0,0.0
upon how,0.511131572926,0.5,2,bottom_up,1.6,1.6,False,983.699262643,1028.49708338,-0.0222631458528,0.0,0.0
upon what,0.513064284152,0.5,4,bottom_up,3.9,3.9,True,3134.60299958,3302.80320736,-0.0261285683044,0.0,0.001
upside on,0.46160478418,0.5,2,top_down,2.0,1.6,False,2069.28574135,1774.14689057,0.07679043164,0.4,0.0
urban or,0.506277928945,0.5,7,bottom_up,7.0,7.0,True,8992.16285366,9220.84276395,-0.0125558578903,0.0,0.002
using a,0.515123056879,0.5,2,bottom_up,0.6,0.6,False,1229.35861548,1306.04471297,-0.0302461137585,0.0,0.0
using clues,0.536534082278,0.5,2,bottom_up,1.3,1.6,False,1258.59141093,1457.01584907,-0.0730681645555,-0.3,0.0
using your,0.513666225207,0.5,2,bottom_up,2.0,2.0,False,1537.06505551,1623.44966746,-0.0273324504139,0.0,0.0
veterans of,0.541525164325,0.5,1,bottom_up,0.0,0.0,False,719.242711723,849.529782984,-0.083050328649,0.0,0.0
viewing this,0.520108076851,0.5,2,bottom_up,1.0,2.0,False,1246.60818902,1351.07709987,-0.040216153701,-1.0,0.0
walk or,0.523245391231,0.5,2,bottom_up,1.3,1.3,False,2084.66182436,2287.94787047,-0.0464907824612,0.0,0.0
was,0.505878901646,0.5,1551,bottom_up,1453.9,1504.4,True,1165396.31218,1193127.36969,-0.0117578032928,-50.5,0.35
weight of,0.505114348472,0.5,2,bottom_up,0.6,0.6,False,1360.48054975,1388.6000622,-0.0102286969439,0.0,0.0
were all,0.478994492143,0.5,3,top_down,0.9,2.9,True,2079.66493742,1911.97220664,0.0420110157141,-2.0,0.001
were any,0.484125112524,0.5,2,top_down,1.9,1.9,False,1349.26782879,1266.22647331,0.0317497749516,0.0,0.0
were both,0.506010785522,0.5,2,bottom_up,2.0,2.0,False,1629.79760924,1669.45986739,-0.0120215710432,0.0,0.0
were people,0.528445753317,0.5,2,bottom_up,1.9,2.0,False,1276.39946673,1430.39296639,-0.0568915066333,-0.1,0.0
were the,0.503693685313,0.5,12,bottom_up,12.0,12.0,True,7806.25567392,7922.44944813,-0.00738737062653,0.0,0.003
were these,0.50134170639,0.5,40,bottom_up,35.0,39.6,True,30714.1213175,30879.4021656,-0.00268341278067,-4.6,0.009
were this,0.484682489524,0.5,2,top_down,2.0,2.0,False,1587.40437562,1493.0350493,0.0306350209523,0.0,0.0
were tickets,0.497445427011,0.5,2,top_down,1.6,1.3,False,1742.1536186,1724.44227414,0.0051091459775,0.3,0.0
what,0.507583444928,0.5,34400,bottom_up,21643.2,23445.1,True,26786998.4831,27612063.0577,-0.0151668898552,-1801.9,7.752
what animal is,0.518491982749,0.5,2001,bottom_up,1757.4,1793.6,True,1632474.93253,1757863.07648,-0.0369839654973,-36.2,0.451
what are,0.520590082321,0.5,798,bottom_up,547.0,581.6,True,610196.201269,662610.594683,-0.0411801646417,-34.6,0.18
what are the,0.512764743603,0.5,9738,bottom_up,7002.9,7384.1,True,7540629.19794,7935732.78312,-0.0255294872056,-381.2,2.194
what brand,0.4907580906,0.5,1607,top_down,906.2,986.5,True,1282363.3667,1235817.76299,0.0184838188008,-80.3,0.362
what color,0.508364303607,0.5,4005,bottom_up,3249.0,3389.7,True,2903685.28526,3002487.32703,-0.016728607214,-140.7,0.903
what color are the,0.51708569042,0.5,6386,bottom_up,5574.1,5745.3,True,4471245.21498,4787633.89935,-0.0341713808407,-171.2,1.439
what color is,0.507723767715,0.5,2630,bottom_up,2361.3,2415.1,True,2005044.09264,2067961.99854,-0.0154475354301,-53.8,0.593
what color is the,0.514565639243,0.5,27981,bottom_up,24895.4,25530.7,True,20313282.8955,21532298.1709,-0.0291312784869,-635.3,6.305
what does the,0.504893987346,0.5,4079,bottom_up,1671.3,1870.1,True,3048058.40802,3108316.85326,-0.00978797469104,-198.8,0.919
what is,0.510819626956,0.5,13451,bottom_up,8886.3,9694.8,True,10307050.7767,10762990.7553,-0.0216392539113,-808.5,3.031
what is in the,0.519291055488,0.5,4000,bottom_up,2851.7,3040.8,True,3056475.29716,3301790.61832,-0.0385821109759,-189.1,0.901
what is on the,0.506245588549,0.5,4283,bottom_up,2846.4,3093.8,True,3224715.4903,3306295.50528,-0.0124911770988,-247.4,0.965
what is the,0.508353924236,0.5,24388,bottom_up,16578.0,17845.4,True,18936600.6787,19580132.4189,-0.0167078484719,-1267.4,5.496
what is the color of the,0.516016574876,0.5,1754,bottom_up,1581.7,1627.6,True,1297298.36564,1383161.95241,-0.0320331497516,-45.9,0.395
what is the man,0.48671767019,0.5,5353,top_down,4115.5,4294.9,True,4581832.10959,4344701.77535,0.0265646596203,-179.4,1.206
what is the name,0.496941014505,0.5,1620,top_down,496.9,556.7,True,1258176.82496,1242875.45964,0.00611797098919,-59.8,0.365
